timestamp,tile,year1,dayofyear1,hour1,minute1,file1,h1,v1,year2,dayofyear2,hour2,minute2,file2,h2,v2
20190201_0000,h58v12,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v12/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v12_02.hdf,58,12,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v12/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v12_02.hdf,58,12
20190201_0000,h01v05,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h01v05/2019/032/HM08_AHI05_20190201_0000_GLBG_h01v05_02.hdf,1,5,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h01v05/2019/032/GO17_ABI05_20190201_0000_GLBG_h01v05_02.hdf,1,5
20190201_0000,h02v19,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v19/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v19_02.hdf,2,19,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v19/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v19_02.hdf,2,19
20190201_0000,h58v17,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v17/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v17_02.hdf,58,17,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v17/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v17_02.hdf,58,17
20190201_0000,h03v03,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h03v03/2019/032/HM08_AHI05_20190201_0000_GLBG_h03v03_02.hdf,3,3,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h03v03/2019/032/GO17_ABI05_20190201_0000_GLBG_h03v03_02.hdf,3,3
20190201_0000,h00v12,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v12/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v12_02.hdf,0,12,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v12/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v12_02.hdf,0,12
20190201_0000,h02v05,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v05/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v05_02.hdf,2,5,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v05/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v05_02.hdf,2,5
20190201_0000,h59v06,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h59v06/2019/032/HM08_AHI05_20190201_0000_GLBG_h59v06_02.hdf,59,6,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h59v06/2019/032/GO17_ABI05_20190201_0000_GLBG_h59v06_02.hdf,59,6
20190201_0000,h01v12,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h01v12/2019/032/HM08_AHI05_20190201_0000_GLBG_h01v12_02.hdf,1,12,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h01v12/2019/032/GO17_ABI05_20190201_0000_GLBG_h01v12_02.hdf,1,12
20190201_0000,h57v12,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v12/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v12_02.hdf,57,12,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v12/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v12_02.hdf,57,12
20190201_0000,h59v16,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h59v16/2019/032/HM08_AHI05_20190201_0000_GLBG_h59v16_02.hdf,59,16,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h59v16/2019/032/GO17_ABI05_20190201_0000_GLBG_h59v16_02.hdf,59,16
20190201_0000,h00v00,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v00/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v00_02.hdf,0,0,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v00/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v00_02.hdf,0,0
20190201_0000,h59v17,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h59v17/2019/032/HM08_AHI05_20190201_0000_GLBG_h59v17_02.hdf,59,17,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h59v17/2019/032/GO17_ABI05_20190201_0000_GLBG_h59v17_02.hdf,59,17
20190201_0000,h58v13,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v13/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v13_02.hdf,58,13,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v13/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v13_02.hdf,58,13
20190201_0000,h58v14,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v14/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v14_02.hdf,58,14,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v14/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v14_02.hdf,58,14
20190201_0000,h58v06,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v06/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v06_02.hdf,58,6,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v06/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v06_02.hdf,58,6
20190201_0000,h00v03,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v03/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v03_02.hdf,0,3,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v03/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v03_02.hdf,0,3
20190201_0000,h02v12,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v12/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v12_02.hdf,2,12,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v12/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v12_02.hdf,2,12
20190201_0000,h00v05,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v05/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v05_02.hdf,0,5,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v05/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v05_02.hdf,0,5
20190201_0000,h00v19,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v19/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v19_02.hdf,0,19,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v19/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v19_02.hdf,0,19
20190201_0000,h02v09,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v09/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v09_02.hdf,2,9,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v09/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v09_02.hdf,2,9
20190201_0000,h01v13,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h01v13/2019/032/HM08_AHI05_20190201_0000_GLBG_h01v13_02.hdf,1,13,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h01v13/2019/032/GO17_ABI05_20190201_0000_GLBG_h01v13_02.hdf,1,13
20190201_0000,h01v02,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h01v02/2019/032/HM08_AHI05_20190201_0000_GLBG_h01v02_02.hdf,1,2,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h01v02/2019/032/GO17_ABI05_20190201_0000_GLBG_h01v02_02.hdf,1,2
20190201_0000,h00v13,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v13/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v13_02.hdf,0,13,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v13/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v13_02.hdf,0,13
20190201_0000,h58v07,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v07/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v07_02.hdf,58,7,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v07/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v07_02.hdf,58,7
20190201_0000,h59v02,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h59v02/2019/032/HM08_AHI05_20190201_0000_GLBG_h59v02_02.hdf,59,2,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h59v02/2019/032/GO17_ABI05_20190201_0000_GLBG_h59v02_02.hdf,59,2
20190201_0000,h59v12,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h59v12/2019/032/HM08_AHI05_20190201_0000_GLBG_h59v12_02.hdf,59,12,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h59v12/2019/032/GO17_ABI05_20190201_0000_GLBG_h59v12_02.hdf,59,12
20190201_0000,h57v13,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v13/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v13_02.hdf,57,13,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v13/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v13_02.hdf,57,13
20190201_0000,h58v16,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v16/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v16_02.hdf,58,16,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v16/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v16_02.hdf,58,16
20190201_0000,h59v13,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h59v13/2019/032/HM08_AHI05_20190201_0000_GLBG_h59v13_02.hdf,59,13,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h59v13/2019/032/GO17_ABI05_20190201_0000_GLBG_h59v13_02.hdf,59,13
20190201_0000,h02v15,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v15/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v15_02.hdf,2,15,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v15/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v15_02.hdf,2,15
20190201_0000,h58v10,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v10/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v10_02.hdf,58,10,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v10/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v10_02.hdf,58,10
20190201_0000,h03v15,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h03v15/2019/032/HM08_AHI05_20190201_0000_GLBG_h03v15_02.hdf,3,15,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h03v15/2019/032/GO17_ABI05_20190201_0000_GLBG_h03v15_02.hdf,3,15
20190201_0000,h01v18,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h01v18/2019/032/HM08_AHI05_20190201_0000_GLBG_h01v18_02.hdf,1,18,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h01v18/2019/032/GO17_ABI05_20190201_0000_GLBG_h01v18_02.hdf,1,18
20190201_0000,h57v02,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v02/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v02_02.hdf,57,2,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v02/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v02_02.hdf,57,2
20190201_0000,h58v01,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v01/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v01_02.hdf,58,1,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v01/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v01_02.hdf,58,1
20190201_0000,h59v10,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h59v10/2019/032/HM08_AHI05_20190201_0000_GLBG_h59v10_02.hdf,59,10,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h59v10/2019/032/GO17_ABI05_20190201_0000_GLBG_h59v10_02.hdf,59,10
20190201_0000,h03v09,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h03v09/2019/032/HM08_AHI05_20190201_0000_GLBG_h03v09_02.hdf,3,9,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h03v09/2019/032/GO17_ABI05_20190201_0000_GLBG_h03v09_02.hdf,3,9
20190201_0000,h02v16,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v16/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v16_02.hdf,2,16,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v16/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v16_02.hdf,2,16
20190201_0000,h58v15,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v15/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v15_02.hdf,58,15,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v15/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v15_02.hdf,58,15
20190201_0000,h01v14,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h01v14/2019/032/HM08_AHI05_20190201_0000_GLBG_h01v14_02.hdf,1,14,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h01v14/2019/032/GO17_ABI05_20190201_0000_GLBG_h01v14_02.hdf,1,14
20190201_0000,h57v17,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v17/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v17_02.hdf,57,17,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v17/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v17_02.hdf,57,17
20190201_0000,h00v09,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v09/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v09_02.hdf,0,9,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v09/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v09_02.hdf,0,9
20190201_0000,h57v19,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v19/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v19_02.hdf,57,19,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v19/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v19_02.hdf,57,19
20190201_0000,h00v15,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v15/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v15_02.hdf,0,15,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v15/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v15_02.hdf,0,15
20190201_0000,h57v08,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v08/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v08_02.hdf,57,8,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v08/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v08_02.hdf,57,8
20190201_0000,h01v08,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h01v08/2019/032/HM08_AHI05_20190201_0000_GLBG_h01v08_02.hdf,1,8,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h01v08/2019/032/GO17_ABI05_20190201_0000_GLBG_h01v08_02.hdf,1,8
20190201_0000,h00v02,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h00v02/2019/032/HM08_AHI05_20190201_0000_GLBG_h00v02_02.hdf,0,2,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h00v02/2019/032/GO17_ABI05_20190201_0000_GLBG_h00v02_02.hdf,0,2
20190201_0000,h03v04,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h03v04/2019/032/HM08_AHI05_20190201_0000_GLBG_h03v04_02.hdf,3,4,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h03v04/2019/032/GO17_ABI05_20190201_0000_GLBG_h03v04_02.hdf,3,4
20190201_0000,h58v19,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h58v19/2019/032/HM08_AHI05_20190201_0000_GLBG_h58v19_02.hdf,58,19,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h58v19/2019/032/GO17_ABI05_20190201_0000_GLBG_h58v19_02.hdf,58,19
20190201_0000,h57v15,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v15/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v15_02.hdf,57,15,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v15/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v15_02.hdf,57,15
20190201_0000,h02v00,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v00/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v00_02.hdf,2,0,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v00/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v00_02.hdf,2,0
20190201_0000,h57v00,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h57v00/2019/032/HM08_AHI05_20190201_0000_GLBG_h57v00_02.hdf,57,0,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h57v00/2019/032/GO17_ABI05_20190201_0000_GLBG_h57v00_02.hdf,57,0
20190201_0000,h02v06,2019,32,0,0,/nex/projects/goesscratch/weile/AHI05_java/output/HDF4/h02v06/2019/032/HM08_AHI05_20190201_0000_GLBG_h02v06_02.hdf,2,6,2019,32,0,0,/nex/datapool/geonex/public/GOES17/GEONEX-L1G/h02v06/2019/032/GO17_ABI05_20190201_0000_GLBG_h02v06_02.hdf,2,6
